status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration
scheduled,departure,AI,Air India,,,,MCT,2025-09-23 22:40:00,,,,BOM,2025-09-23 21:35:00,AI9141,India,Oman,21,22,False,False,0.0,International,
scheduled,departure,IX,Air India Express,,,,MCT,2025-09-23 22:40:00,,,,BOM,2025-09-23 21:35:00,IX235,India,Oman,21,22,False,False,0.0,International,
scheduled,departure,VS,Virgin Atlantic,,,,HYD,2025-09-23 23:20:00,,,,BOM,2025-09-23 21:40:00,VS8555,India,India,21,23,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,HYD,2025-09-23 23:20:00,,,,BOM,2025-09-23 21:40:00,6E6274,India,India,21,23,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,LKO,2025-09-23 23:55:00,,,,BOM,2025-09-23 21:40:00,AI9753,India,India,21,23,False,False,0.0,Domestic,
scheduled,departure,IX,Air India Express,,,,LKO,2025-09-23 23:55:00,,,,BOM,2025-09-23 21:40:00,IX1219,India,India,21,23,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,MCT,2025-09-23 22:55:00,,5.0,2025-09-23 21:45:00,BOM,2025-09-23 21:40:00,6E1267,India,Oman,21,22,True,False,5.0,International,
scheduled,departure,GF,Gulf Air,,,,BAH,2025-09-23 23:00:00,,,2025-09-23 21:45:00,BOM,2025-09-23 21:45:00,GF65,India,Bahrain,21,23,False,False,0.0,International,
scheduled,departure,6E,IndiGo,,,,BAH,2025-09-23 22:45:00,,,,BOM,2025-09-23 21:45:00,6E1201,India,Bahrain,21,22,False,False,0.0,International,
scheduled,departure,VS,Virgin Atlantic,,,,AMD,2025-09-23 23:05:00,,,,BOM,2025-09-23 21:45:00,VS8481,India,India,21,23,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,AMD,2025-09-23 23:05:00,,,,BOM,2025-09-23 21:45:00,6E5283,India,India,21,23,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,CCU,2025-09-24 00:50:00,,,,BOM,2025-09-23 21:50:00,AI675,India,India,21,0,False,False,0.0,Domestic,
scheduled,departure,QR,Qatar Airways,,,,DOH,2025-09-23 22:50:00,,,,BOM,2025-09-23 21:50:00,QR4773,India,Qatar,21,22,False,False,0.0,International,
scheduled,departure,6E,IndiGo,,,,DOH,2025-09-23 22:50:00,,,,BOM,2025-09-23 21:50:00,6E1341,India,Qatar,21,22,False,False,0.0,International,
scheduled,departure,YG,YTO Cargo Airlines,,,,NNG,2025-09-24 05:20:00,,,,BOM,2025-09-23 21:50:00,YG9150,India,China,21,5,False,False,0.0,International,
scheduled,departure,LH,Lufthansa,,,,DEL,2025-09-24 00:15:00,,,,BOM,2025-09-23 21:55:00,LH5260,India,India,21,0,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,DEL,2025-09-24 00:15:00,,,,BOM,2025-09-23 21:55:00,AI2950,India,India,21,0,False,False,0.0,Domestic,
scheduled,departure,G9,Air Arabia,,,,SHJ,2025-09-23 23:25:00,,,,BOM,2025-09-23 21:55:00,G9402,India,United Arab Emirates,21,23,False,False,0.0,International,
scheduled,departure,QP,Akasa Air,,,,BLR,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,QP1367,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,BA,British Airways,,,,MAA,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,BA8792,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,MAA,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,VS8593,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,MAA,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,6E5291,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,JL,Jet Linx Aviation,,,,BLR,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,JL9774,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,QF,Qantas,,,,BLR,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,QF5070,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,BLR,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,VS8504,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,BLR,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:00:00,6E5388,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,LH,Lufthansa,,,,HYD,2025-09-23 23:55:00,,,,BOM,2025-09-23 22:15:00,LH5521,India,India,22,23,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,HYD,2025-09-23 23:55:00,,,,BOM,2025-09-23 22:15:00,AI2869,India,India,22,23,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,GOI,2025-09-23 23:30:00,,,,BOM,2025-09-23 22:15:00,VS8544,India,India,22,23,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,GOI,2025-09-23 23:30:00,,,,BOM,2025-09-23 22:15:00,6E5106,India,India,22,23,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,NAG,2025-09-23 23:55:00,,,,BOM,2025-09-23 22:20:00,VS8597,India,India,22,23,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,NAG,2025-09-23 23:55:00,,,,BOM,2025-09-23 22:20:00,6E278,India,India,22,23,False,False,0.0,Domestic,
scheduled,departure,EK,Emirates,,,,DXB,2025-09-24 00:05:00,,,2025-09-23 22:25:00,BOM,2025-09-23 22:25:00,EK509,India,United Arab Emirates,22,0,False,False,0.0,International,
scheduled,departure,6E,IndiGo,,,,RKT,2025-09-23 23:50:00,,,,BOM,2025-09-23 22:25:00,6E1491,India,United Arab Emirates,22,23,False,False,0.0,International,
cancelled,departure,AA,American Airlines,,,,HKG,2025-09-24 07:00:00,,,,BOM,2025-09-23 22:30:00,AA8888,India,Hong Kong,22,7,False,False,0.0,International,
cancelled,departure,JL,Jet Linx Aviation,,,,HKG,2025-09-24 07:00:00,,,,BOM,2025-09-23 22:30:00,JL7902,India,Hong Kong,22,7,False,False,0.0,International,
cancelled,departure,OM,Miat - Mongolian Airlines,,,,HKG,2025-09-24 07:00:00,,,,BOM,2025-09-23 22:30:00,OM5642,India,Hong Kong,22,7,False,False,0.0,International,
cancelled,departure,CX,Cathay Pacific,,,,HKG,2025-09-24 07:00:00,,,,BOM,2025-09-23 22:30:00,CX696,India,Hong Kong,22,7,False,False,0.0,International,
scheduled,departure,JL,Jet Linx Aviation,,,,DEL,2025-09-24 00:45:00,,,,BOM,2025-09-23 22:30:00,JL9280,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,KL,KLM,,,,DEL,2025-09-24 00:45:00,,,,BOM,2025-09-23 22:30:00,KL3663,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,QF,Qantas,,,,DEL,2025-09-24 00:45:00,,,,BOM,2025-09-23 22:30:00,QF5276,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,DEL,2025-09-24 00:45:00,,,,BOM,2025-09-23 22:30:00,VS8525,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,DEL,2025-09-24 00:45:00,,,,BOM,2025-09-23 22:30:00,6E651,India,India,22,0,False,False,0.0,Domestic,
cancelled,departure,SG,SpiceJet,,,,DEL,2025-09-24 00:45:00,,,,BOM,2025-09-23 22:35:00,SG710,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,DMM,2025-09-23 23:45:00,,,,BOM,2025-09-23 22:35:00,6E81,India,Saudi Arabia,22,23,False,False,0.0,International,
scheduled,departure,UL,SriLankan Airlines,,,,AMD,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:45:00,UL3640,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,AMD,2025-09-24 00:05:00,,,,BOM,2025-09-23 22:45:00,AI2919,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,LH,Lufthansa,,,,DEL,2025-09-24 01:00:00,,,,BOM,2025-09-23 22:50:00,LH5264,India,India,22,1,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,DEL,2025-09-24 01:00:00,,,,BOM,2025-09-23 22:50:00,AI2986,India,India,22,1,False,False,0.0,Domestic,
scheduled,departure,EY,Etihad Airways,,,,AUH,2025-09-24 00:30:00,,18.0,2025-09-23 23:08:00,BOM,2025-09-23 22:50:00,EY205,India,United Arab Emirates,22,0,True,False,18.0,International,
scheduled,departure,SQ,Singapore Airlines,,,,MAA,2025-09-24 00:55:00,,,,BOM,2025-09-23 22:55:00,SQ4889,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,MAA,2025-09-24 00:55:00,,,,BOM,2025-09-23 22:55:00,AI639,India,India,22,0,False,False,0.0,Domestic,
scheduled,departure,KL,KLM,,,,HYD,2025-09-24 00:35:00,,,,BOM,2025-09-23 23:00:00,KL4519,India,India,23,0,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,HYD,2025-09-24 00:35:00,,,,BOM,2025-09-23 23:00:00,VS8562,India,India,23,0,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,HYD,2025-09-24 00:35:00,,,,BOM,2025-09-23 23:00:00,6E5393,India,India,23,0,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,AMD,2025-09-24 00:25:00,,,,BOM,2025-09-23 23:00:00,VS8477,India,India,23,0,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,AMD,2025-09-24 00:25:00,,,,BOM,2025-09-23 23:00:00,6E6352,India,India,23,0,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,HAN,2025-09-24 05:25:00,,,,BOM,2025-09-23 23:10:00,VS5650,India,Vietnam,23,5,False,False,0.0,International,
scheduled,departure,VN,Vietnam Airlines,,,,HAN,2025-09-24 05:25:00,,,,BOM,2025-09-23 23:10:00,VN972,India,Vietnam,23,5,False,False,0.0,International,
scheduled,departure,SG,SpiceJet,,,,DXB,2025-09-24 01:30:00,,35.0,2025-09-23 23:50:00,BOM,2025-09-23 23:15:00,SG13,India,United Arab Emirates,23,1,True,False,35.0,International,
scheduled,departure,VS,Virgin Atlantic,,,,LKO,2025-09-24 01:25:00,,,,BOM,2025-09-23 23:15:00,VS8246,India,India,23,1,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,LKO,2025-09-24 01:25:00,,,,BOM,2025-09-23 23:15:00,6E677,India,India,23,1,False,False,0.0,Domestic,
scheduled,departure,GA,Garuda Indonesia,,,,KUL,2025-09-24 07:25:00,,,2025-09-23 23:25:00,BOM,2025-09-23 23:25:00,GA8878,India,Malaysia,23,7,False,False,0.0,International,
scheduled,departure,MH,Malaysia Airlines,,,,KUL,2025-09-24 07:25:00,,,2025-09-23 23:25:00,BOM,2025-09-23 23:25:00,MH195,India,Malaysia,23,7,False,False,0.0,International,
scheduled,departure,AI,Air India,,,,BLR,2025-09-24 01:35:00,,,,BOM,2025-09-23 23:30:00,AI2857,India,India,23,1,False,False,0.0,Domestic,
scheduled,departure,AC,Air Canada,,,,BKK,2025-09-24 05:35:00,,,,BOM,2025-09-23 23:35:00,AC7447,India,Thailand,23,5,False,False,0.0,International,
scheduled,departure,BR,EVA Air,,,,BKK,2025-09-24 05:35:00,,,,BOM,2025-09-23 23:35:00,BR3408,India,Thailand,23,5,False,False,0.0,International,
scheduled,departure,NH,ANA,,,,BKK,2025-09-24 05:35:00,,,,BOM,2025-09-23 23:35:00,NH5950,India,Thailand,23,5,False,False,0.0,International,
scheduled,departure,OZ,Asiana Airlines,,,,BKK,2025-09-24 05:35:00,,,,BOM,2025-09-23 23:35:00,OZ6775,India,Thailand,23,5,False,False,0.0,International,
scheduled,departure,TG,Thai Airways International,,,,BKK,2025-09-24 05:35:00,,,,BOM,2025-09-23 23:35:00,TG318,India,Thailand,23,5,False,False,0.0,International,
scheduled,departure,GA,Garuda Indonesia,,,,SIN,2025-09-24 07:40:00,,,,BOM,2025-09-23 23:40:00,GA8973,India,Singapore,23,7,False,False,0.0,International,
scheduled,departure,NH,ANA,,,,SIN,2025-09-24 07:40:00,,,,BOM,2025-09-23 23:40:00,NH6277,India,Singapore,23,7,False,False,0.0,International,
scheduled,departure,NZ,Air New Zealand,,,,SIN,2025-09-24 07:40:00,,,,BOM,2025-09-23 23:40:00,NZ3203,India,Singapore,23,7,False,False,0.0,International,
scheduled,departure,SQ,Singapore Airlines,,,,SIN,2025-09-24 07:40:00,,,,BOM,2025-09-23 23:40:00,SQ423,India,Singapore,23,7,False,False,0.0,International,
scheduled,departure,JL,Jet Linx Aviation,,,,DEL,2025-09-24 02:00:00,,,,BOM,2025-09-23 23:45:00,JL8463,India,India,23,2,False,False,0.0,Domestic,
scheduled,departure,QF,Qantas,,,,DEL,2025-09-24 02:00:00,,,,BOM,2025-09-23 23:45:00,QF5284,India,India,23,2,False,False,0.0,Domestic,
scheduled,departure,TK,Turkish Airlines,,,,DEL,2025-09-24 02:00:00,,,,BOM,2025-09-23 23:45:00,TK4735,India,India,23,2,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,DEL,2025-09-24 02:00:00,,,,BOM,2025-09-23 23:45:00,VS8532,India,India,23,2,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,DEL,2025-09-24 02:00:00,,,,BOM,2025-09-23 23:45:00,6E2007,India,India,23,2,False,False,0.0,Domestic,
scheduled,departure,QP,Akasa Air,,,,BLR,2025-09-24 01:55:00,,,,BOM,2025-09-23 23:55:00,QP1738,India,India,23,1,False,False,0.0,Domestic,
scheduled,departure,JL,Jet Linx Aviation,,,,BLR,2025-09-24 02:05:00,,,,BOM,2025-09-24 00:05:00,JL9746,India,India,0,2,False,False,0.0,Domestic,
scheduled,departure,QF,Qantas,,,,BLR,2025-09-24 02:05:00,,,,BOM,2025-09-24 00:05:00,QF5066,India,India,0,2,False,False,0.0,Domestic,
scheduled,departure,VS,Virgin Atlantic,,,,BLR,2025-09-24 02:05:00,,,,BOM,2025-09-24 00:05:00,VS8501,India,India,0,2,False,False,0.0,Domestic,
scheduled,departure,6E,IndiGo,,,,BLR,2025-09-24 02:05:00,,,,BOM,2025-09-24 00:05:00,6E697,India,India,0,2,False,False,0.0,Domestic,
scheduled,departure,SL,Thai Lion Air,,,,DMK,2025-09-24 06:00:00,,,,BOM,2025-09-24 00:10:00,SL219,India,Thailand,0,6,False,False,0.0,International,
scheduled,departure,QP,Akasa Air,,,,COK,2025-09-24 02:20:00,,,,BOM,2025-09-24 00:25:00,QP1520,India,India,0,2,False,False,0.0,Domestic,
scheduled,departure,TK,Turkish Airlines,,,,IST,2025-09-24 04:55:00,,,,BOM,2025-09-24 00:25:00,TK6233,India,Turkey,0,4,False,False,0.0,International,
scheduled,departure,QP,Akasa Air,,,,CCU,2025-09-24 03:30:00,,,,BOM,2025-09-24 00:35:00,QP1172,India,India,0,3,False,False,0.0,Domestic,
scheduled,departure,AI,Air India,,,,DEL,2025-09-24 02:55:00,,,,BOM,2025-09-24 00:35:00,AI9485,India,India,0,2,False,False,0.0,Domestic,
scheduled,departure,IX,Air India Express,,,,DEL,2025-09-24 02:55:00,,,,BOM,2025-09-24 00:35:00,IX1124,India,India,0,2,False,False,0.0,Domestic,
landed,arrival,AI,Air India,2025-09-23 10:16:00,,2025-09-23 10:17:00,BOM,2025-09-23 10:30:00,2025-09-23 08:53:00,28.0,2025-09-23 08:25:00,BLR,2025-09-23 08:25:00,AI2846,India,India,8,10,True,False,28.0,Domestic,83.0
landed,arrival,NH,ANA,2025-09-23 10:08:00,,2025-09-23 10:05:00,BOM,2025-09-23 10:30:00,2025-09-23 08:00:00,20.0,2025-09-23 07:40:00,SIN,2025-09-23 07:40:00,NH6284,Singapore,India,7,10,True,False,20.0,International,128.0
landed,arrival,NZ,Air New Zealand,2025-09-23 10:08:00,,2025-09-23 10:05:00,BOM,2025-09-23 10:30:00,2025-09-23 08:00:00,20.0,2025-09-23 07:40:00,SIN,2025-09-23 07:40:00,NZ3202,Singapore,India,7,10,True,False,20.0,International,128.0
landed,arrival,SQ,Singapore Airlines,2025-09-23 10:08:00,,2025-09-23 10:05:00,BOM,2025-09-23 10:30:00,2025-09-23 08:00:00,20.0,2025-09-23 07:40:00,SIN,2025-09-23 07:40:00,SQ422,Singapore,India,7,10,True,False,20.0,International,128.0
landed,arrival,AI,Air India,2025-09-23 10:24:00,,2025-09-23 10:24:00,BOM,2025-09-23 10:40:00,2025-09-23 08:48:00,34.0,2025-09-23 08:15:00,DEL,2025-09-23 08:15:00,AI887,India,India,8,10,True,False,34.0,Domestic,96.0
landed,arrival,QP,Akasa Air,2025-09-23 10:34:00,,2025-09-23 10:29:00,BOM,2025-09-23 10:40:00,2025-09-23 08:43:00,18.0,2025-09-23 08:25:00,DEL,2025-09-23 08:25:00,QP1719,India,India,8,10,True,False,18.0,Domestic,111.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:14:00,,2025-09-23 10:14:00,BOM,2025-09-23 10:40:00,2025-09-23 08:49:00,4.0,2025-09-23 08:45:00,RPR,2025-09-23 08:45:00,VS9534,India,India,8,10,True,False,4.0,Domestic,85.0
landed,arrival,6E,IndiGo,2025-09-23 10:14:00,,2025-09-23 10:14:00,BOM,2025-09-23 10:40:00,2025-09-23 08:49:00,4.0,2025-09-23 08:45:00,RPR,2025-09-23 08:45:00,6E594,India,India,8,10,True,False,4.0,Domestic,85.0
landed,arrival,BA,British Airways,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,BA8771,India,India,8,10,False,False,0.0,Domestic,78.0
landed,arrival,JL,Jet Linx Aviation,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,JL9751,India,India,8,10,False,False,0.0,Domestic,78.0
landed,arrival,QF,Qantas,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,QF5051,India,India,8,10,False,False,0.0,Domestic,78.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,VS8339,India,India,8,10,False,False,0.0,Domestic,78.0
landed,arrival,6E,IndiGo,2025-09-23 10:02:00,,2025-09-23 10:02:00,BOM,2025-09-23 10:40:00,2025-09-23 08:44:00,,2025-09-23 08:40:00,BLR,2025-09-23 08:50:00,6E5216,India,India,8,10,False,False,0.0,Domestic,78.0
landed,arrival,IB,Iberia,2025-09-23 10:49:00,,2025-09-23 10:48:00,BOM,2025-09-23 10:50:00,2025-09-22 21:25:00,25.0,2025-09-22 21:00:00,LHR,2025-09-22 21:00:00,IB3580,United Kingdom,India,21,10,True,False,25.0,International,804.0
landed,arrival,AA,American Airlines,2025-09-23 10:49:00,,2025-09-23 10:48:00,BOM,2025-09-23 10:50:00,2025-09-22 21:25:00,25.0,2025-09-22 21:00:00,LHR,2025-09-22 21:00:00,AA6659,United Kingdom,India,21,10,True,False,25.0,International,804.0
landed,arrival,BA,British Airways,2025-09-23 10:49:00,,2025-09-23 10:48:00,BOM,2025-09-23 10:50:00,2025-09-22 21:25:00,25.0,2025-09-22 21:00:00,LHR,2025-09-22 21:00:00,BA199,United Kingdom,India,21,10,True,False,25.0,International,804.0
landed,arrival,SQ,Singapore Airlines,2025-09-23 10:24:00,,2025-09-23 10:24:00,BOM,2025-09-23 10:50:00,2025-09-23 08:44:00,15.0,2025-09-23 08:24:00,DEL,2025-09-23 08:30:00,SQ4848,India,India,8,10,True,False,15.0,Domestic,100.0
landed,arrival,AI,Air India,2025-09-23 10:24:00,,2025-09-23 10:24:00,BOM,2025-09-23 10:50:00,2025-09-23 08:44:00,15.0,2025-09-23 08:24:00,DEL,2025-09-23 08:30:00,AI2678,India,India,8,10,True,False,15.0,Domestic,100.0
landed,arrival,AI,Air India,2025-09-23 09:52:00,,2025-09-23 09:51:00,BOM,2025-09-23 10:55:00,2025-09-23 08:59:00,,2025-09-23 09:00:00,AMD,2025-09-23 09:00:00,AI638,India,India,9,10,False,False,0.0,Domestic,53.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:50:00,,2025-09-23 10:47:00,BOM,2025-09-23 11:00:00,2025-09-23 09:36:00,6.0,2025-09-23 09:36:00,HYD,2025-09-23 09:30:00,VS9120,India,India,9,11,True,False,6.0,Domestic,74.0
landed,arrival,6E,IndiGo,2025-09-23 10:50:00,,2025-09-23 10:47:00,BOM,2025-09-23 11:00:00,2025-09-23 09:36:00,6.0,2025-09-23 09:36:00,HYD,2025-09-23 09:30:00,6E5163,India,India,9,11,True,False,6.0,Domestic,74.0
landed,arrival,LH,Lufthansa,2025-09-23 10:38:00,,2025-09-23 10:34:00,BOM,2025-09-23 11:05:00,2025-09-23 08:43:00,4.0,2025-09-23 08:40:00,TRV,2025-09-23 08:40:00,LH5299,India,India,8,11,True,False,4.0,Domestic,115.0
landed,arrival,AI,Air India,2025-09-23 10:38:00,,2025-09-23 10:34:00,BOM,2025-09-23 11:05:00,2025-09-23 08:43:00,4.0,2025-09-23 08:40:00,TRV,2025-09-23 08:40:00,AI2650,India,India,8,11,True,False,4.0,Domestic,115.0
landed,arrival,AI,Air India,2025-09-23 10:44:00,,2025-09-23 10:44:00,BOM,2025-09-23 11:10:00,2025-09-23 09:18:00,9.0,2025-09-23 09:05:00,BLR,2025-09-23 09:10:00,AI2604,India,India,9,11,True,False,9.0,Domestic,86.0
landed,arrival,AI,Air India,2025-09-23 11:35:00,20.0,2025-09-23 11:36:00,BOM,2025-09-23 11:15:00,2025-09-23 09:39:00,55.0,2025-09-23 09:26:00,IXR,2025-09-23 08:45:00,AI9689,India,India,8,11,True,True,75.0,Domestic,116.0
landed,arrival,IX,Air India Express,2025-09-23 11:35:00,20.0,2025-09-23 11:36:00,BOM,2025-09-23 11:15:00,2025-09-23 09:39:00,55.0,2025-09-23 09:26:00,IXR,2025-09-23 08:45:00,IX1238,India,India,8,11,True,True,75.0,Domestic,116.0
landed,arrival,BA,British Airways,2025-09-23 10:57:00,,2025-09-23 10:58:00,BOM,2025-09-23 11:15:00,2025-09-23 09:21:00,12.0,2025-09-23 09:10:00,MAA,2025-09-23 09:10:00,BA8794,India,India,9,11,True,False,12.0,Domestic,96.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:57:00,,2025-09-23 10:58:00,BOM,2025-09-23 11:15:00,2025-09-23 09:21:00,12.0,2025-09-23 09:10:00,MAA,2025-09-23 09:10:00,VS9465,India,India,9,11,True,False,12.0,Domestic,96.0
landed,arrival,6E,IndiGo,2025-09-23 10:57:00,,2025-09-23 10:58:00,BOM,2025-09-23 11:15:00,2025-09-23 09:21:00,12.0,2025-09-23 09:10:00,MAA,2025-09-23 09:10:00,6E5304,India,India,9,11,True,False,12.0,Domestic,96.0
landed,arrival,AI,Air India,2025-09-23 10:42:00,,2025-09-23 10:42:00,BOM,2025-09-23 11:20:00,2025-09-23 09:29:00,,2025-09-23 09:30:00,HYD,2025-09-23 09:30:00,AI2874,India,India,9,11,False,False,0.0,Domestic,73.0
landed,arrival,AI,Air India,2025-09-23 10:36:00,,2025-09-23 10:32:00,BOM,2025-09-23 11:20:00,2025-09-23 08:29:00,,2025-09-23 08:17:00,ATQ,2025-09-23 08:35:00,AI2729,India,India,8,11,False,False,0.0,Domestic,127.0
landed,arrival,VS,Virgin Atlantic,2025-09-23 10:31:00,,2025-09-23 10:31:00,BOM,2025-09-23 11:20:00,2025-09-23 09:26:00,,2025-09-23 09:35:00,BHO,2025-09-23 09:35:00,VS8316,India,India,9,11,False,False,0.0,Domestic,65.0
landed,arrival,6E,IndiGo,2025-09-23 10:31:00,,2025-09-23 10:31:00,BOM,2025-09-23 11:20:00,2025-09-23 09:26:00,,2025-09-23 09:35:00,BHO,2025-09-23 09:35:00,6E5187,India,India,9,11,False,False,0.0,Domestic,65.0
landed,arrival,TP,TAP Air Portugal,2025-09-23 11:21:00,,2025-09-23 11:22:00,BOM,2025-09-23 11:25:00,2025-09-22 21:58:00,53.0,2025-09-22 21:05:00,LHR,2025-09-22 21:05:00,TP7040,United Kingdom,India,21,11,True,False,53.0,International,803.0
landed,arrival,SQ,Singapore Airlines,2025-09-23 11:21:00,,2025-09-23 11:22:00,BOM,2025-09-23 11:25:00,2025-09-22 21:58:00,53.0,2025-09-22 21:05:00,LHR,2025-09-22 21:05:00,SQ4928,United Kingdom,India,21,11,True,False,53.0,International,803.0
landed,arrival,AI,Air India,2025-09-23 11:21:00,,2025-09-23 11:22:00,BOM,2025-09-23 11:25:00,2025-09-22 21:58:00,53.0,2025-09-22 21:05:00,LHR,2025-09-22 21:05:00,AI130,United Kingdom,India,21,11,True,False,53.0,International,803.0
landed,arrival,AI,Air India,2025-09-23 11:24:00,,2025-09-23 11:24:00,BOM,2025-09-23 11:25:00,2025-09-23 09:19:00,35.0,2025-09-23 09:04:00,IXC,2025-09-23 08:45:00,AI654,India,India,8,11,True,False,35.0,Domestic,125.0
landed,arrival,AI,Air India,2025-09-23 10:27:00,,2025-09-23 10:27:00,BOM,2025-09-23 11:25:00,2025-09-23 08:48:00,,2025-09-23 09:00:00,CJB,2025-09-23 09:00:00,AI2508,India,India,9,11,False,False,0.0,Domestic,99.0
landed,arrival,AI,Air India,2025-09-23 11:00:00,,2025-09-23 11:01:00,BOM,2025-09-23 11:25:00,2025-09-23 09:17:00,17.0,2025-09-23 09:02:00,DEL,2025-09-23 09:00:00,AI2963,India,India,9,11,True,False,17.0,Domestic,103.0
landed,arrival,JL,Jet Linx Aviation,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,JL9076,India,India,9,11,True,False,12.0,Domestic,101.0
landed,arrival,QF,Qantas,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,QF5283,India,India,9,11,True,False,12.0,Domestic,101.0
landed,arrival,TK,Turkish Airlines,2025-09-23 10:53:00,,2025-09-23 10:53:00,BOM,2025-09-23 11:35:00,2025-09-23 09:12:00,12.0,2025-09-23 09:07:00,DEL,2025-09-23 09:00:00,TK4734,India,India,9,11,True,False,12.0,Domestic,101.0
